Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,100,100,0,300,3,6250,1875000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,11506,11506,0,41097.66,3.57,2300,94524618
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,100,100,0,300,3,2000,600000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,100,100,0,800,8,7000,5600000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,5,5,0,55,11,4000,220000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1150,1150,0,1265,1.1,5000,6325000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,82,82,0,984,12,8000,7872000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,19,19,0,92,4.84,4000,368000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,10,10,0,114,11.4,4000,456000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,4,4,0,20,5,4000,80000
2008,7,Chiapas,20,Comitán,2,San Gregorio,34,Frontera Comalapa,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,80,80,0,6400,80,4500,28800000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,1050,1050,0,945,0.9,12500,11812500
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1805,1805,0,3249,1.8,2500,8122500
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1100,1100,0,990,0.9,12500,12375000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,10535,10535,0,38949.77,3.7,3000,116849310
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),400,400,0,14000,35,10000,140000000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,30,30,0,210,7,5000,1050000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2850,2850,0,2565,0.9,5000,12825000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,1396,1396,0,25128,18,1500,37692000
2008,7,Chiapas,20,Comitán,3,Margaritas,41,La Independencia,3,Perennes,2,Temporal,200201,Tonelada,9310000,Zarzamora,1,1,0,1,1,7000,7000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,1140,1140,0,1026,0.9,12500,12825000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,6900,6900,0,12420,1.8,2500,31050000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1500,1500,0,1350,0.9,12500,16875000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,21000,21000,0,72093.2,3.43,3000,216279600
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),5,5,0,175,35,10000,1750000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,80,80,0,560,7,5000,2800000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,9900,9900,0,8910,0.9,5000,44550000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,7,7,0,35,5,4000,140000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,170,170,0,1700,10,4400,7480000
2008,7,Chiapas,20,Comitán,3,Margaritas,52,Las Margaritas,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,3460,3460,0,62280,18,1500,93420000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,350,350,0,280,0.8,12500,3500000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,850,850,0,1530,1.8,2500,3825000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,400,400,0,320,0.8,10000,3200000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1600,1600,0,4331.68,2.71,4000,17326720
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,20,20,0,140,7,5000,700000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1303,1303,0,1172.7,0.9,5000,5863500
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar piloncillo,14,14,0,840,60,625,525000
2008,7,Chiapas,20,Comitán,3,Margaritas,115,Maravilla Tenejapa,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,116,116,0,1160,10,4400,5104000
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,7.25,6.75,0.5,230,34.07,4406.52,1013499.6
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),3,3,0,32.5,10.83,2615.38,84999.85
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,38,38,0,24.7,0.65,8000,197600
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,596.75,596.75,0,2080.95,3.49,2249.75,4681617.26
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,59.25,57.25,2,1012.4,17.68,1482.34,1500723.85
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,26,26,0,66.2,2.55,1564.05,103540.11
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),36.75,36.75,0,1641.72,44.67,6703.7,11005598.36
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5940000,Cebolla,2.25,2.25,0,34.63,15.39,5718.52,198032.35
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,135,135,0,77,0.57,8000,616000
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6900000,Garbanzo grano,30,30,0,24,0.8,12000,288000
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,110,110,0,330,3,2268.12,748479.6
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,8,8,0,24,3,1700,40800
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,39.5,39.5,0,71.95,1.82,6949.27,499999.98
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,27,27,0,139.05,5.15,4870.47,677238.85
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,3023,3022,1,2069.46,0.68,9544.76,19752506.21
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,15803,15803,0,64237.31,4.06,2715.79,174454934.3
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,42,42,0,378,9,1000,378000
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,377,377,0,923.65,2.45,2269.1,2095854.21
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8830000,Soya,3,3,0,4.2,1.4,7500,31500
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,2,Primavera-Verano,2,Temporal,200201,Tonelada,8970000,Tomate rojo (jitomate),7.5,7.25,0.25,277.8,38.32,6093.95,1692899.31
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,2,2,0,18,9,1870,33660
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,100,58,0,5794.2,99.9,3589.69,20799381.8
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,771.75,771.75,0,1947.61,2.52,5500,10711855
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,10,10,0,80,8,1600,128000
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,165.75,165.75,0,1290,7.78,1934.72,2495794.32
2008,7,Chiapas,21,Villa Flores,1,Villaflores,108,Villaflores,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,10,10,0,100,10,1400,140000
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,54,54,0,1080,20,4407.41,4760002.8
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,9,9,0,8.55,0.95,6400,54720
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,353.25,353.25,0,1592.3,4.51,2661.56,4238001.99
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,18,18,0,540,30,2944.44,1589997.6
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),3,3,0,150,50,7833.33,1174999.5
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,80,80,0,240,3,2300,552000
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,1600,1600,0,4000,2.5,7934.37,31737480
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,2263,2263,0,1891.9,0.84,9650.5,18257786.87
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,8955,8955,0,43131.06,4.82,2706.92,116752142.13
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8710000,Sandía,103,58,45,656,11.31,1864.63,1223197.28
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,297,297,0,742.5,2.5,2500,1856250
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,5,5,0,62.5,12.5,2700,168750
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,70,60,0,4845.8,80.76,3284.16,15914382.53
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,3196.5,3196.5,0,7991.25,2.5,5500,43951875
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,30,24,0,55.2,2.3,2000,110400
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,210,210,0,2442,11.63,2700,6593400
2008,7,Chiapas,21,Villa Flores,2,Villa Corzo,107,Villa Corzo,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,19.5,19.5,0,54.6,2.8,1000,54600
2008,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,905,905,0,633.5,0.7,8000,5068000
2008,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2170,2170,0,7043.35,3.25,2635,18559227.25
2008,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,7620.5,7509.5,0,20200.56,2.69,5500,111103080
2008,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,3,3,0,12,4,2000,24000
2008,7,Chiapas,21,Villa Flores,3,Independencia,8,Angel Albino Corzo,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,19,19,0,95,5,2000,190000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,5410000,Arroz palay,38,30,8,150,5,1600,240000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,107.5,107.5,0,107.5,1,6000,645000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1219,1219,0,5205.13,4.27,2518.5,13109119.91
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,30,30,0,900,30,2000,1800000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8810000,Sorgo grano,5,5,0,12.5,2.5,2500,31250
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),5,5,0,150,30,10000,1500000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,900,900,0,2700,3,2000,5400000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,756,756,0,529.2,0.7,8000,4233600
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,14935,14935,0,60171.73,4.03,2635,158552508.55
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,130,130,0,260,2,3000,780000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,6,6,0,25,4.17,3000,75000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,152,130,0,15200,116.92,4359.64,66266528
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,8555.5,8435.5,0,22691.48,2.69,5500,124803140
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,6,4,0,20,5,2000,40000
2008,7,Chiapas,21,Villa Flores,3,Independencia,20,La Concordia,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,146.5,146.5,0,1019.5,6.96,4000,4078000
2008,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,405,405,0,987.17,2.44,2635,2601192.95
2008,7,Chiapas,21,Villa Flores,3,Independencia,117,Montecristo de Guerrero,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4558.5,4450.5,0,11971.85,2.69,5500,65845175
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,530,477,53,180.8,0.38,10000,1808000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1900,1900,0,1930,1.02,3500,6755000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,288,288,0,489.6,1.7,4000,1958400
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,1038,1038,0,373.7,0.36,12000,4484400
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3075,3075,0,5021.17,1.63,3700,18578329
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,5,Amatán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2519,2519,0,3017.7,1.2,3300,9958410
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,88,77,11,29.8,0.39,10000,298000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,980,980,0,967,0.99,3500,3384500
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,520,520,0,182,0.35,12000,2184000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,25,Chapultenango,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,656,656,0,913.2,1.39,3300,3013560
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,50,42,8,15.2,0.36,10000,152000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,330,330,0,267,0.81,3500,934500
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,50,50,0,16,0.32,12000,192000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,148,148,0,154.9,1.05,3700,573130
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,455,455,0,96.1,0.21,22000,2114200
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,43,Ixtacomitán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,125,125,0,104.2,0.83,3300,343860
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,73,64,9,22.8,0.36,10000,228000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,190,190,0,186,0.98,3500,651000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,112,112,0,37,0.33,12000,444000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,145,145,0,193.78,1.34,3700,716986
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,160,160,0,40,0.25,22000,880000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,45,Ixtapangajoya,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,106,106,0,85.7,0.81,3300,282810
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,48,38,10,14.3,0.38,10000,143000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,500,500,0,509,1.02,3500,1781500
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,80,80,0,28,0.35,12000,336000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,430,424,6,518.45,1.22,3700,1918265
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,3244,3244,0,773.7,0.24,22000,17021400
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,68,Pichucalco,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,2455,2455,0,58600.85,23.87,2200,128921870
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,60,52,8,20,0.38,10000,200000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,247,247,0,283,1.15,3500,990500
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,153,153,0,55.2,0.36,12000,662400
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,475,475,0,625.21,1.32,3700,2313277
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,20,20,0,4.5,0.23,22000,99000
2008,7,Chiapas,22,Pichucalco,1,Pichucalco,84,Solosuchiapa,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,877,877,0,822.7,0.94,3300,2714910
2008,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,670,670,0,536,0.8,2800,1500800
2008,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,20,20,0,7,0.35,12000,84000
2008,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,850,850,0,901.25,1.06,3500,3154375
2008,7,Chiapas,22,Pichucalco,2,Juárez,33,Francisco León,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,45,45,0,56.25,1.25,3400,191250
2008,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,10,10,0,4,0.4,10000,40000
2008,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,1800,1800,0,1890,1.05,2800,5292000
2008,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,8,8,0,14.8,1.85,4500,66600
2008,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,10,10,0,4,0.4,12500,50000
2008,7,Chiapas,22,Pichucalco,2,Juárez,48,Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1700,1580,120,1790.32,1.13,3500,6266120
